Date,User,Message
2020-07-21 13:28:26,"영가미","유스풀에서 줌으로 매주 온라인 독서모임하고 있습니다ㅎㅎ"
2020-07-21 13:28:45,"동배아빠","줌으로 화상채팅 해봤어요. 친목겸 업무겸"
2020-07-21 13:32:14,"에스따떼","오 영가미님, 제가 독서모임 오프라인도 가본적이 없는데요, 혹시 온라인에서 어떤식으로 독서모임하는지 알 수 있을까요? 주최자가 책에 대한 토론 거리나 질문을 가지고 오면 그것에 대해서 얘기하는 것인가요?"
2020-07-21 13:32:49,"나도자청(찑)","영가미님 프사보니까 오늘저녁 치킨으로 정했습니다"
2020-07-21 13:33:24,"영가미","사진"
2020-07-21 13:33:25,"에스따떼","ㅋㅋㅋ"
2020-07-21 13:33:29,"영가미","온라인은 이렇게 하고 있구요"
2020-07-21 13:33:42,"영가미","오프라인은 저같은경우 '소모임'어플에서 하나 하고 있는데"
2020-07-21 13:33:52,"501/민상현/혀니TV","방꽉찰기세네요"
2020-07-21 13:33:57,"501/민상현/혀니TV","1500명이 정원인데"
2020-07-21 13:33:58,"501/민상현/혀니TV","ㅋㅋㅋ"
2020-07-21 13:34:00,"501/민상현/혀니TV","초과하면"
2020-07-21 13:34:08,"501/민상현/혀니TV","방하나 더파야할지도"
2020-07-21 13:34:16,"영가미","자율독서랑 지정독서따라 다르지만 자율독서는 2시간 책 읽고 1시간 서로 읽은 책 소개하고 인사이트 나누는 시간이에요"
2020-07-21 13:35:10,"영가미","온라인의 경우 3~4명씩 조를 나눠서 진행합니다 "
2020-07-21 13:35:16,"에스따떼","와 엄청 좋은데요! 감사합니다~!!!"
2020-07-21 13:36:28,"나도자청(찑)","치킨모임 만들면 인기좋을까요"
2020-07-21 13:37:28,"501/민상현/혀니TV","나도자청님"
2020-07-21 13:37:37,"501/민상현/혀니TV","지식재산권침해로 신고 당하실수도!"
2020-07-21 13:37:42,"501/민상현/혀니TV","자청은 브랜드인데"
2020-07-21 13:37:45,"501/민상현/혀니TV","ㅎㅎㅎㅎㅎ"
2020-07-21 13:37:47,"501/민상현/혀니TV","혼동의 소지가!"
2020-07-21 13:37:48,"501/민상현/혀니TV","ㅋㅋㅋㅋㅋ"
2020-07-21 13:37:59,"501/민상현/혀니TV","이모티콘"
2020-07-21 13:38:00,"Danielgoods","ㅋㅋㅋㅋㅋㅋ"
2020-07-21 13:38:12,"Danielgoods","아니 나도 자청님인줄 ㅎㅎㅎㅎㅎ"
2020-07-21 13:38:15,"Danielgoods","이모티콘"
2020-07-21 13:38:41,"Danielgoods","아이디로 후킹당했네요 ㅋㅋㅋㅋㅋ"
2020-07-21 13:39:20,"501/민상현/혀니TV","ㅋㅋ"
2020-07-21 13:39:53,"나도자청(찑)","자청님을 레버리지했습니다"
2020-07-21 13:40:07,"영가미","(찐)은 지워주세요"
2020-07-21 13:40:34,"나도자청(찑)","왜용"
2020-07-21 13:40:58,"영가미","진짜가 아니니까요 ^^혼란을 방지하기 위함이니 양해바랍니다"
2020-07-21 13:41:12,"유자청","아이디 오미자청 추천드립니다"
2020-07-21 13:41:21,"나도자청(찑)","바꿨어요"
2020-07-21 13:41:41,"Danielgoods","ㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-07-21 13:41:46,"Danielgoods","이모티콘"
2020-07-21 13:41:58,"디디","이모티콘"
2020-07-21 13:42:05,"Danielgoods","유자청 오미자청"
2020-07-21 13:42:07,"여유","포도청 구청 조청"
2020-07-21 13:42:08,"창업 디자이너, 창디","오미자청ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 유자청님 빵터졌오욬ㅋㅋㅋㅋㅋ"
2020-07-21 13:42:22,"창업 디자이너, 창디","그래서 유자청이셨군요"
2020-07-21 13:42:23,"하는거야","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ오미자청ㅋㅋㅋㅋㅋ넘웃겨요"
2020-07-21 13:42:37,"나도자청(찑)","국세청"
2020-07-21 13:42:41,"Danielgoods","호호호호호호호호 죄송해요 너무 웃겨서 그만"
2020-07-21 13:42:44,"나도자청(찑)","넹"
2020-07-21 13:44:31,"디디","ㅋㅋㅋㅋㅋ"
2020-07-21 13:44:41,"501/민상현/혀니TV","가(자청)원"
2020-07-21 13:44:49,"디디","저는 오늘도 돈벌기를 자청하겠습니다"
2020-07-21 13:44:51,"Lily","요즘 물류센터 화재가 많은거같네요"
2020-07-21 13:48:22,"글쓰는 올라프","ㅋㅋ어익후 자청님이 보시면 웃기겠어용 ㅋㅋㅋㅌ"
2020-07-21 13:49:25,"Danielgoods","오 센스 있는요^^*"
2020-07-21 13:58:22,"Lily","채팅방 관리자가 메시지를 가렸습니다."
2020-07-21 14:00:38,"고라니","잘부탁드립니다!"
2020-07-21 14:01:11,"마나나무","마나나무님이 들어왔습니다."
2020-07-21 14:01:35,"테라픽셀  임대표","죄송한데 지금 크몽에서 저에게 문의하고 있으신분 저한테 오픈챗으로 말좀 걸어주세요!! 단톡방에 말씀드려 죄송해요~! "
2020-07-21 14:02:15,"57/날으는 계산기","학원 설명회 강의하러 왔습니다"
2020-07-21 14:02:25,"57/날으는 계산기","무슨말을 해야 학생들이 끌릴까요ㅋㅋㅋㅋ"
2020-07-21 14:02:37,"Lily","""대학 못가도 이것만은 꼭 해라"""
2020-07-21 14:03:07,"57/날으는 계산기","공무원 준비생 대상입니다!"
2020-07-21 14:03:24,"Lily","""철밥통? 그 이전에 준비해야 할 것"""
2020-07-21 14:03:42,"쭌쭌맘11","공무원 준비 하지말라고하면안되겠죠.ㅋ"
2020-07-21 14:03:47,"57/날으는 계산기","안되요"
2020-07-21 14:03:54,"Lily","""공무원 시험치기전에 꼭 준비해야할 체크리스트 100가지"""
2020-07-21 14:04:01,"57/날으는 계산기","100명한테 밟혀죽을듯ㅋㅋㅋ"
2020-07-21 14:04:05,"쭌쭌맘11","ㅋㅋㅋㅋㅋ"
2020-07-21 14:04:06,"유자청","ㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-07-21 14:04:09,"ㅍㄹㅌ","하지말라고할 이유가.."
2020-07-21 14:04:11,"쭌쭌맘11","솔직한 심정으로 그렇긴한데"
2020-07-21 14:04:18,"Lily","아 그런가요?"
2020-07-21 14:04:25,"57/날으는 계산기","저는 뭐 공무원도 좋다고 생각합니다"
2020-07-21 14:04:25,"Lily","체크리스트를 만들어주면 좋을거같아서요"
2020-07-21 14:04:35,"57/날으는 계산기","대신 부수입을 만들어야죠ㅋㅋㅋㅋㅋㅋ"
2020-07-21 14:04:47,"Lily","날으는 계산기님이 준비하신게 뭐에요?"
2020-07-21 14:04:48,"Lily","파트"
2020-07-21 14:05:01,"쭌쭌맘11","아마 국가공무원은 부수입활동하는데 제약이 많을거에요."
2020-07-21 14:05:07,"57/날으는 계산기","그러면 뭐 일이년 돈벌다 부업이 너무 커져서 퇴직하겠죠ㅋㅋㅋㅋㅋ"
2020-07-21 14:05:13,"테라픽셀  임대표","지금 ㅁ말걸어주신분 제가 전화로 말씀드리려고 하는데"
2020-07-21 14:05:34,"렉스","저는 공무원은 아니고 공공기관 직원이었는데 (과거), 취업 준비할땐 자존감이 많이 낮아져있었어서 자존감을 올려주는 강의도 좋을 것 같네요 ㅎㅎㅎ"
2020-07-21 14:05:36,"테라픽셀  임대표","오해가 있으신거 같네요 ㅠㅠ 크몽은 느려서 제가 확인을 제떄제떄 못해서 그런겁니다 ㅠ "
2020-07-21 14:06:07,"57/날으는 계산기","넵 감사합니다ㅎㅎㅎ"
2020-07-21 14:06:54,"Lily","어떤 강의 하시는거에요?"
2020-07-21 14:07:04,"Lily","아직 주제가 없으신거면..."
2020-07-21 14:07:08,"Lily","잘하시는것?"
2020-07-21 14:07:17,"워우우어","워우우어님이 나갔습니다."
2020-07-21 14:08:39,"수진","수진님이 들어왔습니다."
2020-07-21 14:10:07,"지아이","맞아요. 수익화 강의는 공무원 준비하시는 분들 대상으로는 제한이 좀 많죠. 전 자세히는 모르지만 지식 창업도 속해있는 단체장에게 허가 받거나 해야할걸요?"
2020-07-21 14:10:27,"쭌쭌맘11","맞아요.그럴거에요.뭔가 제약이 진짜 많아요."
2020-07-21 14:10:35,"지아이","네 저 친구들중에 공무원 많은데"
2020-07-21 14:10:38,"쭌쭌맘11","저도 공공기관에 근무했어서..그 숨막힘을 알아요. ㅋ"
2020-07-21 14:10:52,"Lily","투자는 할수있죠?"
2020-07-21 14:10:52,"지아이","유튜브, 인스타, 블로그 뭐든 하고 싶어하는데 "
2020-07-21 14:10:58,"지아이","엄청 눈치봐요"
2020-07-21 14:11:15,"지아이","학교에서 못하게 하는 정도는 아닌데 말해야 하는 거 자체가 부담이라. "
2020-07-21 14:11:20,"페로","안걸리면 되지않나요? ㅎㅎ"
2020-07-21 14:11:46,"지아이","수익이 발생하면 어차피 세금 신고 해야하는데, 안걸리기 힘들죠."
2020-07-21 14:11:50,"지아이","아 그래서"
2020-07-21 14:11:57,"지아이","차명으로 시도해보고 있는 친구는 있어요"
2020-07-21 14:12:05,"지아이","어머니 이름으로 블로그 운영."
2020-07-21 14:12:19,"로젠","ㅋㅋㅋ 릴리님 능력자시넹"
2020-07-21 14:12:22,"페로","블로그도 못한대요?????"
2020-07-21 14:12:27,"지아이","못한다가 아니라"
2020-07-21 14:12:29,"지아이","할수는 있는데"
2020-07-21 14:12:34,"Lily","제가 왜용 ㅎㅎ"
2020-07-21 14:12:37,"와이즈코멧","컵밥먹을래?연금먹을래?"
2020-07-21 14:13:05,"지아이","내 직장 상사(교장)이 알게되는거죠. 보통 공직은 문화 자체가 보수적이라 그걸 막 바람직하게 보지도 않고..^^;"
2020-07-21 14:13:08,"마린","ㅋㅋㅋㅋㅋㅋ"
2020-07-21 14:13:33,"Lily","노량진 컵밥창업하실분"
2020-07-21 14:13:37,"Lily",">.<"
2020-07-21 14:13:41,"페로","인스타까지 감시할판이네요 ㅠㅠ"
2020-07-21 14:13:52,"지아이","교사 친구들은 카톡 프사도 함부로 안 올리더라구요"
2020-07-21 14:13:58,"Lily","제 친구가 유치원 교사인데 엄마들이 카톡프사보고 선생님 옷이 너무 짧은거 아니냐구 ㅠㅠ"
2020-07-21 14:13:59,"지아이","일단 남의 입방아에 오르는 거 자체를 굉장히 싫어하죠."
2020-07-21 14:14:07,"안뇽","ㅋㅋㅋㅋㅋ대박미쳤닼ㅋㅋㅋㅋ"
2020-07-21 14:14:08,"지아이","맞아요. 노출이 워낙 많이 돼서"
2020-07-21 14:14:14,"Lily","개인톡온데요 ㅠㅠ"
2020-07-21 14:14:19,"지아이","진짜요.ㅋㅋㅋ"
2020-07-21 14:14:23,"Lily","친구들이랑 비키니 입고 찍은것두 ㅠㅠ"
2020-07-21 14:14:26,"안뇽","왜그래진짜..이해안감..."
2020-07-21 14:14:28,"지아이","수영복 사진 큰일나욤"
2020-07-21 14:14:29,"지아이","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-07-21 14:14:32,"지아이","심지어 애들이 보니까"
2020-07-21 14:14:37,"지아이","남중, 남고 담임인데"
2020-07-21 14:14:42,"지아이","담임쌤 카톡이 수영복 사진이다"
2020-07-21 14:14:44,"지아이","그러면 뭐.."
2020-07-21 14:15:00,"페로","인터넷 유머에서만 봤는데 진짜였어요??"
2020-07-21 14:15:02,"페로","와.."
2020-07-21 14:15:02,"지아이","일단 올리는 본인도 그런 상황자체를 싫어하죠."
2020-07-21 14:15:06,"지아이","유머아닙니다."
2020-07-21 14:15:07,"지아이","ㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-07-21 14:15:08,"안뇽",";;와 생각의회로가왜글로가는거죠"
2020-07-21 14:15:08,"지아이","현실임"
2020-07-21 14:15:21,"카리꾸미","공무원들 능력있는 사람들 진짜 많은데 시도 못하는 사람들이 대부분...인듯해요.."
2020-07-21 14:15:25,"지아이","맞아요"
2020-07-21 14:15:32,"지아이","그렇다고 퇴사하기에는 리스크가 넘 크고"
2020-07-21 14:15:39,"카리꾸미","마자요..ㅠ 이도저도 못하는.."
2020-07-21 14:15:40,"Lily","근데 또 따지고보면..."
2020-07-21 14:15:40,"874닥치고 천만원","아;"
2020-07-21 14:15:41,"지아이","수익은 발생한 시점부터는 신고해야해서"
2020-07-21 14:15:44,"Lily","직원관리가 제일 힘든거 같기두해요"
2020-07-21 14:15:46,"지아이","되게 애매하죠"
2020-07-21 14:15:49,"테라픽셀  임대표","혹시 다른 분들도 잘 아시겠지만, 크몽은 외부인들에게 홍보를 위해서 올려놓은 것이기 떄문에 단톡방 분들꼐 반값으로 할인해서 책을 드렸습니다. 다른 서비스는 크몽 수수료가 20%이기 때문에 그것을 아껴드리고자 원래 알던 분들끼리는 크몽으로 거래를 잘안하고 있습니다. 적어도 저는 그렇게 하고 있습니다. 기업분들도 그건 다 알고 있으셔서 제가 요처드린것도 아닌데  제아이디 이름을 검색해서 블로그로 글을 일부러 남겨주시는 분들이 있어요 제가 어떤 분이 문의 하시길래 일부러 노골적으로 말씀 못드려서 블로그로 글남겨달라 톡보시고 개인 톡 달라는데 저한테 불칠절하다고 단톡방에 대화글을 오픈한다고 하네요 지금 그분이 누군지 몰라서 여기 남겨드리는데 사이트도 있고 블로그도 있고 개인톡도 있으니 어떤방법으로든 저에게 문의주시면 좋겠습니다 그리고 저도 사람인지라 100프로 만족시켜드리지 못하는점 너무 죄송합니다"
2020-07-21 14:15:51,"마린","미쳐요"
2020-07-21 14:15:57,"마린","엄매 깜짝이야"
2020-07-21 14:16:16,"Lily","월급루팡 모드를 이해하면서도 막상 제 직원이 이러고 있는거 보면 ㅋㅋㅋ"
2020-07-21 14:16:24,"Lily","ㅎㅎㅎㅎㅎㅎㅎㅎ"
2020-07-21 14:16:37,"Lily","울엄마가 이런마음이였을까"
2020-07-21 14:17:03,"지아이","맞아요.ㅋㅋㅋ 저도 직원 뽑아보니 이제사 이해돼요.ㅋㅋㅋ"
2020-07-21 14:17:10,"카리꾸미","아. 그렇군요 ㅎㅎ"
2020-07-21 14:17:11,"지아이","헛...ㅠㅠ "
2020-07-21 14:17:16,"Lily","ㅋㅋㅋㅋㅋㅋㅋ직원이 단톡방에서 놀고있다고 생각하면"
2020-07-21 14:17:26,"874닥치고 천만원","직원 관리 가쉽지않군요?"
2020-07-21 14:17:32,"Lily","아영아 보고있니?"
2020-07-21 14:17:36,"874닥치고 천만원","ㅋㅋㅋㅋㅋㅋㅋ"
2020-07-21 14:17:43,"874닥치고 천만원","섬뜩"
2020-07-21 14:17:46,"874닥치고 천만원","하네요 ㅋㅋㅋ"
2020-07-21 14:18:30,"끈기","끈기님이 들어왔습니다."
2020-07-21 14:18:44,"안뇽","무서웤ㅋㅋ아영아보고있니라닠ㅋㅋㅋ"
2020-07-21 14:19:41,"Lily","너무 무서웠나요 ^^;;;"
2020-07-21 14:21:21,"도리","도리님이 들어왔습니다."
2020-07-21 14:23:51,"미마","뜬금없지만..여기 정보 공유 해주시는 분들 정말 감사드려요✨👍앞길 막막한데 뭐라도 해보려는 처지에 도움이 많이 되네요🙏"
2020-07-21 14:24:10,"즐거운인생","즐거운인생님이 들어왔습니다."
2020-07-21 14:27:44,"김익","김익님이 들어왔습니다."
2020-07-21 14:28:01,"렉스","아이쿠! 무쪼록 잘 해결되셨으면 좋겠습니다!"
2020-07-21 14:28:04,"성공갤러리","우리 화이팅해요^^"
2020-07-21 14:28:17,"지아이","진짜요.. 잘 해결되셔야 하는데.."
2020-07-21 14:28:50,"지아이","저도 테라픽셀 임대표님 전자책 구매했는데, 내용 좋더라구요. 일부러 단톡방에 50% 할인 해주신건데 잘 풀렸으면 좋겠어요."
2020-07-21 14:32:09,"에스따떼","@명상가유리 명상관련 정보 감사합니다 만트라를 전문가에게 받아야 하는거군요..!!"
2020-07-21 14:32:52,"테라픽셀  임대표","저는 오더 받은게 아니기 떄문에 해결될 것은 없어서 괜찮습니다. 다른 분들도 오해하실까봐. 저는 지금 1분 1초 쪼개며 살고 있습니다 다른분들도 마찬가지라고 생각합니다. 이왕 서로루트를 알면 중요한 얘기는 전화로 하고, 직접 만나는게 젤 좋다고 생각합니다. 톡 크몽채팅만으로는 중요한 프로젝트는 기획 얘기하기 어려운점 아셨으면 좋겠습니다. "
2020-07-21 14:38:20,"시베리아에서 온 백상민","저도 테라픽셀님 책 어젯밤에 구매했습니다. 실무쪽 책으로는 제가 지금까지 산 책(포토샵, 일러, 코딩, HTML, 에프터 이팩터 이런종류-저 문과) 통 털어서 가장 쓸모있었습니다.. 정말 핵심만 담겨있고..

어제 12시쯤 책읽고 한2시까지 바로 몇개 적용했는데 홈피가 확 살어서.. 어제 진짜 대박 대박 이러면서 잤어요...
정말, 단톡방 회원들께 일부러 할인 해주신건데 잘 풀리시길 바랍니다.."
2020-07-21 14:39:46,"테라픽셀  임대표","엇... 이럴려고 말씀드린건 아닌데 도움되셨다니 다시 저 힘을 냅니다^^ 감사합니다^^ "
2020-07-21 14:40:28,"MYO1","안녕하세요~ 혹시 이런거 여쭤봐도 될런지… 
 
제가 현장 영업을 해야하는데, 영업 관련되서 책을 보려고 해도, 어떤 키워드로 책을 찾아봐야 하는지 잘 모르겠어서요~
 
지금 생각하는건 '설득'이라는 키워드인데, 혹시 영업 관련되서 좋은 책 알고 계신 분들 계신가요?"
2020-07-21 14:41:44,"Lily","혹시 더 구체적으로 어떤 영업인지 여쭤봐도 될까요?"
2020-07-21 14:41:48,"Lily","관련서적 추천해드릴께요 ^^"
2020-07-21 14:43:42,"Lily","영업도 어떤 영업인지에 따라서 읽어야할 책이 많이 달라지는거 같아서요~"
2020-07-21 14:43:44,"쿠하핫","흠 키워드가 영업과 설득이라면 '협상'으로 검색하셔서 찾아보는 것도 좋겠네요!"
2020-07-21 14:44:14,"전승기","샵검색: #당신의 세일즈에 SPIN을 걸어라"
2020-07-21 14:44:19,"Lily","오늘 하루만 크몽에 30만원치 산듯 ㅋㅋ"
2020-07-21 14:44:39,"Lily","환불받았는데 캐쉬로 받아서 엄청사고있어요"
2020-07-21 14:44:47,"전승기","세일즈에 대해 통계적으로 접근한 책이라서 읽을만합니다~"
2020-07-21 14:44:50,"MYO1","기계를 만드는 제조업입니다.

양산식은 아니고 프로젝트별로 영업을 전개해야하는 것이고, 고객이 주로 관공서입니다."
2020-07-21 14:45:10,"MYO1","앗! 생각하지 못했던 키워드인데 ㅠㅠ 감사합니다."
2020-07-21 14:45:20,"Lily","아 저라면 '프리젠테이션 능력'을 키울거 같아요"
2020-07-21 14:45:35,"Lily","이유인즉 관공서면 보통 상사 보고가 많이 될텐데 관련 레퍼러로 전달할 가능성이 크다고 생각해서요 ^^;;;"
2020-07-21 14:45:46,"Lily","혹은 인포그래픽"
2020-07-21 14:46:02,"MYO1","그러니까 시각적으로 내용 전달을 잘하는 능력이라는 말씀인거죠?"
2020-07-21 14:46:23,"448/김재민","신뢰성에 중점된 단어들로 어필해보세요
 
회사분위기 특성상 책임지는거에 대한 부담이 큰편입니다"
2020-07-21 14:46:29,"Lily","네네 관공서면 더더욱 문서로 거래가 성사될 확률이 클거같아요"
2020-07-21 14:46:51,"448/김재민","저도 관공서랑 이야기해보면 
안정성 신뢰성 
책임유무에 민감한편입니다"
2020-07-21 14:46:55,"Lily","저도 쇼핑몰 대행사 선정할때 말뿐인 업체보다 관련자료로 보여주는곳을 채택을 많이 하거든요."
2020-07-21 14:46:59,"쿠하핫","저는 협상의 신 추천드려용"
2020-07-21 14:47:17,"MYO1","신뢰성! 너무 좋은 단어지만 참 어려운 단어죠 ㅠㅠ 말씀 감사합니다."
2020-07-21 14:47:18,"Lily","그래서 어필자체를 말많이 하는곳 보다 관련 자료로 보여주는 쪽을 신뢰하죠."
2020-07-21 14:47:25,"Lily","이유인즉 결과가 또 문서로 증명해야하는 일이기 때문에"
2020-07-21 14:47:30,"Lily","일맥상통하다고 봅니다 :)"
2020-07-21 14:47:41,"Lily","도움이 되셨으면 하네요 묘님 ㅎㅎ"
2020-07-21 14:47:43,"MYO1","무슨 말씀인지 이해했습니다. 잘 살펴보겠습니다!"
2020-07-21 14:48:59,"MYO1","우아… 제가 찾을때는 없던 책인데 ㅠㅠ 감사합니다"
2020-07-21 14:49:24,"Lily","저는 이 책 강력 추천드려용
http://m.site.naver.com/0CwtZ"
2020-07-21 14:49:28,"전승기","수천건 세일즈를 토대로 통계낸 책이라서 도움되실거에요"
2020-07-21 14:49:39,"전승기","데이터로 접근한겁니다"
2020-07-21 14:49:39,"주황이","마플샵은 어떻게 생각하세용 다들??"
2020-07-21 14:49:55,"쿠하핫","오 SPIN 책 좋네요"
2020-07-21 14:50:05,"쿠하핫","목차만 봐도 깔끔"
2020-07-21 14:51:21,"Lily","스팸 vs 리챔 이야기, 회장이 직접와서 계약한 이야기. 이런거보면 재밌더라구요"
2020-07-21 14:51:34,"Lily","강의하시는분들에게도 도움될거같구요"
2020-07-21 15:12:38,"시베리아에서 온 백상민","옛말에 `공무원은 페이퍼로 말한다.`라는 유명한 말이 있죠.. 사실 제 상사가 예전에...하시던 말인데,,,

공무원은 일단 1) 페이퍼 데코레이션을 잘해야 하고 2) 실무자가 나중에 빠져나갈 구멍을 만들어 줘야 하는거 같습니다. 

즉, 잘 나중에 안되더라고 기획서 상에 결과가 클리어하게 나와 있어서 실무자가 '여기 나와있는거 토대로 했다. 업체 잘못이지 우리 잘못이 아니다'라고 말할(빠져나갈) 거리를 제공해 주어야 하는 것 같습니다만... 공무원이 나쁘다는게 아니라 약간 조직문화라고 할 수 있겠지요...   "
2020-07-21 15:13:41,"MYO1","맞는 말씀입니다.. 저도 귀 동냥으로만 들은거지만, 결국 공무원들은 본인이 책임을 안지게끔 해주는 업체를 선택하는 경향이 많다고 하더라구요."
2020-07-21 15:17:07,"시베리아에서 온 백상민","예, 변화에 둔감한 만큼 한번 루트 뚫으면 오래가는 정부사업 지속할 수 있는 장점도 있겟거니 싶습니다... 요즘은 어떤지 모르겠네요..^^"
2020-07-21 15:18:48,"연쇄창업하는아이","https://www.k-startup.go.kr/common/announcement/announcementDetail.do
최대 1억 평균 4천만원/예비창업패키지 공고떴습니다!! 갚을필요도 없고, 지분도 안주는 지원금입니다. (인건비, 노트북 구매 등 가능)"
2020-07-21 15:19:03,"연쇄창업하는아이","https://smartstore.naver.com/wagzakwagzak/products/4916677759"
2020-07-21 15:21:02,"686 비즈멘토줄리아","후후.. 받아서 쓰는 입장에서....서류작업많고 지출처도ㅠ제한이 많으니 잘생각해보고 도전하셨으면 좋겠습니다. 진짜 이 창업. 내년에도 내후년에도 하겠다. 하시는분! ^^
(만나게되는 멘토님들이 돈보다 더 소중한것 같네요)"
2020-07-21 15:22:26,"시베리아에서 온 백상민","저, 혹시... 
크몽 전문가/판매자/서비스제공자(용어를 잘 모르겠네요) 제출했다가 낙방하면 재도전때 많이 불리한가요?? 검토에 7일정도 소요된다고 하는데, 마냥 기다리긴 그렇고, 준비할께 좀 있어서 우선 기본 내용만 써서 제출하고 나중에 미흡한 부분 보완해서 재도전할까 하는데, 어떤지요?"
2020-07-21 15:23:01,"이재형","보완해서 재신청하심 돼요"
2020-07-21 15:23:41,"시베리아에서 온 백상민","아, 떨어진다고 재심사에 영향을 많이 미치지는 않는가 보군요..."
2020-07-21 15:23:58,"706/영원","저는 7일 안걸리고 거의 하루정도 걸리는것같아요. 계속 보완해서 재도전해보세요!"
2020-07-21 15:24:24,"연쇄창업하는아이","서류작업이 유일한 단점이죠 ㅎㅎ 저는 예창패,청창패 순서로 받았는데요, 사업비 사용스킬이나 서류작업스킬은 본 스토어팜에서 컨설팅으로 제공 하고있습니다!"
2020-07-21 15:25:44,"사랑","좋은정보감사합니다~! 아직 예비공고라 정확한 사항은 안나온거같은데 관련공고 어디에서 확인하면될까요? 제가 이분야는 처음이라 미숙하네요"
2020-07-21 15:26:00,"연쇄창업하는아이","k스타트업 검색하시면 빠르세요!"
2020-07-21 15:26:27,"사랑","감사합니다!^^"
2020-07-21 15:26:41,"결국엔 성공","휴"
2020-07-21 15:27:43,"후캔두댓 김아빠","직장다니는 사람도 할수있나요?"
2020-07-21 15:31:24,"연쇄창업하는아이","지원사업마다 확인해보셔야 하는데요, 예비창업패키지 단톡방에서 직장인 많이 봤어요~ 청년창업사관학교 단톡방에서는 없고 교수 한분 계시더라구요, 분명 4대보험으로 월급받으실텐데 합격하신거같더라구요. 
제생각에는 직장인이 되긴 되는데, 잘 안뽑으려하는 거같아요."
2020-07-21 15:32:34,"686 비즈멘토줄리아","직장여부는 안물어봐요.. 사업자등록여부만 증명하면됩니다"
2020-07-21 15:33:15,"후캔두댓 김아빠","넵 감사합니다.^^"
2020-07-21 15:36:44,"연쇄창업하는아이","넵 예창패는 청창사보다 서류작업이 적어서 가성비 좋습니다!"
2020-07-21 15:49:16,"Mins","Mins님이 들어왔습니다."
2020-07-21 16:01:54,"엘피비","파일: 5_6102488820639334716.pdf"
2020-07-21 16:02:17,"엘피비","세법 개정안 공유드립니다~"
2020-07-21 16:04:08,"김진기 유튜브 'PSD창업교육TV'","세미나 못들으신 분들 위해서 온라인 강의화 중에 있습니다!
 
선착순 10분만 예약구매가(미친듯이 저렴합니다)로 선물받으실 수 있습니다^_^
 
https://m.blog.naver.com/chriskimjj/221910596217"
2020-07-21 16:05:38,"하잉","저 댓글달았어요^^확인부탁드립니다"
2020-07-21 16:06:32,"김진기 유튜브 'PSD창업교육TV'","이모티콘"
2020-07-21 16:08:29,"Lily","채팅방 관리자가 메시지를 가렸습니다."
2020-07-21 16:09:35,"성장하는마케터","오호~~~
이런방 좋은듯 합니다👍👍👍"
2020-07-21 16:35:39,"산책","이모콘 넘귀엽 ㅋㅋㅋ"
2020-07-21 16:36:30,"연쇄창업하는아이","혹시 publy구독하시는 분 계신가요?"
2020-07-21 16:37:30,"미마","저도 publy관심있는데 월구독료가 애매하게 비싼듯하여 미루고만 있네요..ㅎㅎ"
2020-07-21 16:43:07,"김 성 재","비슷한 성격의 타 단톡방 홍보를 아무렇지 않게 하시는군요 "
2020-07-21 16:43:18,"연쇄창업하는아이","21900원 진짜 넷플릭스보다.. ㅎㅎ퍼블리 다른 기계로 로그인하면 chegg처럼 바로 차단당하나요??"
2020-07-21 16:44:35,"렉스","관리자분께 승인 받으신걸까요??"
2020-07-21 16:48:17,"제리B/고(Go)장난직진러","그러게요.저렇게 자주 올리면 안될텐데요"
2020-07-21 16:52:20,"김 성 재","신고도 넣어주세요 제발 ㅎㅎ"
2020-07-21 16:55:17,"미마","글쎄요.. 네이버에 쳐봐도 중복로그인에 관해서 나오는게 없네요"
2020-07-21 16:56:16,"448/김재민","이모티콘 이거 넘 귀엽네요 ㅎㅎ"
2020-07-21 17:03:54,"시베리아에서 온 백상민","혹시 크몽 한개 아이디로 2개 사업 신청할 수 있나요?"
2020-07-21 17:06:09,"디자인콩나무","여러카테고리에서 활동하실수있어요~"
2020-07-21 17:06:19,"연쇄창업하는아이","모바일이랑 PC는 동접 가능하다고네요.."
2020-07-21 17:06:38,"디자인콩나무","전문가 클릭하면 하고있는 서비스가 한번에 보입니다!"
2020-07-21 17:43:48,"에디","왕초보도 따라하는 부동산투자
(7가지툴로 깨닫는 부동산 투자원리)PDF후기입니다^^
 
https://blog.naver.com/fifa811a/222036979532"
2020-07-21 17:58:44,"와이즈코멧","운영진께 허락 받고 올립니다.
 
블로그 1달 동안 키우는 야너블 5기 모집글 업로드 하였습니다.
 
8월 1달간 진행될 예정입니다.
 
블로그 혼자서 키우는게 어려우신분들은 글 참고해주세요~
 
https://m.blog.naver.com/david7716/222037448071"
2020-07-21 18:08:53,"할수있다😁","할수있다😁님이 들어왔습니다."
